timestamp,x,y,z
10.39917,0.013671875,-0.1171875,0.9765625
10.39925,-0.052734375,-0.080078125,0.96484375
10.39933,0.037109375,-0.076171875,0.96484375
10.39941,-0.11328125,-0.1015625,0.962890625
10.39949,0.095703125,-0.0703125,0.96484375
10.39957,-0.056640625,-0.05859375,0.982421875
10.39965,0.0234375,-0.130859375,0.96484375
10.40906,0.0390625,-0.072265625,0.970703125
10.41847,-0.06640625,-0.1328125,0.96484375
10.42788,-0.001953125,-0.099609375,0.96484375
10.43729,-0.056640625,-0.072265625,0.953125
10.4467,0.005859375,-0.078125,0.9765625
10.45611,-0.0703125,-0.10546875,0.98046875
10.45623,0.048828125,-0.0703125,0.9765625
10.45636,-0.03515625,-0.05859375,0.953125
10.45648,0.009765625,-0.134765625,0.984375
10.45661,-0.005859375,-0.095703125,0.970703125
10.45673,0.025390625,-0.078125,0.97265625
10.45685,-0.056640625,-0.134765625,0.982421875
10.46666,-0.00390625,-0.09375,0.966796875
10.47646,-0.0625,-0.068359375,0.95703125
10.48626,-0.017578125,-0.083984375,0.98046875
10.49606,-0.025390625,-0.119140625,0.95703125
10.50586,0.029296875,-0.06640625,0.982421875
10.51567,-0.04296875,-0.06640625,0.970703125
10.51579,0.013671875,-0.1484375,0.96875
10.51592,-0.0234375,-0.078125,0.953125
10.51605,0.00390625,-0.091796875,0.9609375
10.51618,-0.076171875,-0.138671875,0.986328125
10.5163,0.01953125,-0.09375,0.9765625
10.51643,-0.064453125,-0.064453125,0.9453125
10.52629,-0.03125,-0.1015625,0.97265625
10.53616,-0.01171875,-0.12109375,0.962890625
10.54602,0.0234375,-0.056640625,0.966796875
10.55589,-0.04296875,-0.095703125,0.953125
10.56575,0.041015625,-0.154296875,0.974609375
10.57562,-0.03515625,-0.0703125,0.9765625
10.57573,0.009765625,-0.109375,0.95703125
10.57584,-0.083984375,-0.1328125,0.974609375
10.57595,0.01953125,-0.0859375,0.962890625
10.57606,-0.0703125,-0.0625,0.958984375
10.57617,-0.0234375,-0.111328125,0.962890625
10.57628,0.01171875,-0.099609375,0.970703125
10.58624,0.005859375,-0.048828125,0.962890625
10.59621,-0.052734375,-0.11328125,0.958984375
10.60618,0.052734375,-0.12890625,0.978515625
10.61614,-0.056640625,-0.076171875,0.962890625
10.62611,0.017578125,-0.1171875,0.953125
10.63608,-0.072265625,-0.119140625,0.978515625
10.63619,0.029296875,-0.078125,0.953125
10.63629,-0.08984375,-0.076171875,0.970703125
10.6364,0.001953125,-0.10546875,0.96484375
10.63651,0.013671875,-0.0703125,0.970703125
